caldt,vwretd
23/11/2012,0.012846
26/11/2012,-0.001706
27/11/2012,-0.004455
28/11/2012,0.007742
29/11/2012,0.005452
30/11/2012,0.000331
03/12/2012,-0.004377
04/12/2012,-0.001299
05/12/2012,0.001733
06/12/2012,0.002858
07/12/2012,0.002560
10/12/2012,0.001495
11/12/2012,0.006323
12/12/2012,0.000202
13/12/2012,-0.005907
14/12/2012,-0.003265
17/12/2012,0.010471
18/12/2012,0.011495
19/12/2012,-0.004795
20/12/2012,0.005025
21/12/2012,-0.008688
24/12/2012,-0.002224
26/12/2012,-0.005200
27/12/2012,-0.000810
28/12/2012,-0.009524
31/12/2012,0.016717
02/01/2013,0.025535
03/01/2013,-0.001754
04/01/2013,0.005824
07/01/2013,-0.002518
08/01/2013,-0.002201
09/01/2013,0.003438
10/01/2013,0.006823
11/01/2013,0.000348
14/01/2013,-0.000444
15/01/2013,0.002023
16/01/2013,-0.000717
17/01/2013,0.005976
18/01/2013,0.003019
22/01/2013,0.005313
23/01/2013,0.000368
24/01/2013,0.000710
25/01/2013,0.005450
28/01/2013,-0.001243
29/01/2013,0.003589
30/01/2013,-0.003941
31/01/2013,-0.000796
01/02/2013,0.009489
04/02/2013,-0.011229
05/02/2013,0.009553
06/02/2013,0.001314
07/02/2013,-0.002043
08/02/2013,0.005478
11/02/2013,-0.000967
12/02/2013,0.002191
13/02/2013,0.001428
14/02/2013,0.000949
15/02/2013,-0.001955
19/02/2013,0.007138
20/02/2013,-0.013459
21/02/2013,-0.007153
22/02/2013,0.008785
25/02/2013,-0.017502
26/02/2013,0.005654
27/02/2013,0.012598
28/02/2013,-0.000537
01/03/2013,0.001794
04/03/2013,0.003836
05/03/2013,0.009328
06/03/2013,0.001617
07/03/2013,0.002397
08/03/2013,0.004981
11/03/2013,0.002803
12/03/2013,-0.001938
13/03/2013,0.000933
14/03/2013,0.006045
15/03/2013,-0.001549
18/03/2013,-0.005385
19/03/2013,-0.002963
20/03/2013,0.007412
21/03/2013,-0.007717
22/03/2013,0.005983
25/03/2013,-0.003078
26/03/2013,0.007409
27/03/2013,-0.000176
28/03/2013,0.004206
01/04/2013,-0.005407
02/04/2013,0.002850
03/04/2013,-0.012074
04/04/2013,0.003822
05/04/2013,-0.003722
08/04/2013,0.006835
09/04/2013,0.003684
10/04/2013,0.011931
11/04/2013,0.003239
12/04/2013,-0.003600
15/04/2013,-0.025633
16/04/2013,0.014810
17/04/2013,-0.014900
18/04/2013,-0.005936
19/04/2013,0.009444
22/04/2013,0.004301
23/04/2013,0.010390
24/04/2013,0.002075
25/04/2013,0.004908
26/04/2013,-0.002452
29/04/2013,0.007398
30/04/2013,0.004157
01/05/2013,-0.010733
02/05/2013,0.009665
03/05/2013,0.010614
06/05/2013,0.002647
07/05/2013,0.005263
08/05/2013,0.005007
09/05/2013,-0.003641
10/05/2013,0.004923
13/05/2013,-0.000546
14/05/2013,0.009610
15/05/2013,0.004123
16/05/2013,-0.004661
17/05/2013,0.009699
20/05/2013,0.000496
21/05/2013,0.001708
22/05/2013,-0.009695
23/05/2013,-0.002401
24/05/2013,-0.000875
28/05/2013,0.006521
29/05/2013,-0.007002
30/05/2013,0.004284
31/05/2013,-0.013591
03/06/2013,0.004597
04/06/2013,-0.005626
05/06/2013,-0.013492
06/06/2013,0.009102
07/06/2013,0.011815
10/06/2013,0.000280
11/06/2013,-0.010926
12/06/2013,-0.008323
13/06/2013,0.015177
14/06/2013,-0.005390
17/06/2013,0.007289
18/06/2013,0.007552
19/06/2013,-0.013310
20/06/2013,-0.025653
21/06/2013,0.001311
24/06/2013,-0.012366
25/06/2013,0.010378
26/06/2013,0.009131
27/06/2013,0.008142
28/06/2013,-0.002962
01/07/2013,0.006751
02/07/2013,-0.001325
03/07/2013,0.000459
05/07/2013,0.009439
08/07/2013,0.005209
09/07/2013,0.007775
10/07/2013,0.000690
11/07/2013,0.014420
12/07/2013,0.002713
15/07/2013,0.002193
16/07/2013,-0.003922
17/07/2013,0.003037
18/07/2013,0.005598
19/07/2013,0.001505
22/07/2013,0.002699
23/07/2013,-0.001314
24/07/2013,-0.004821
25/07/2013,0.004037
26/07/2013,0.000213
29/07/2013,-0.003692
30/07/2013,0.000461
31/07/2013,0.000214
01/08/2013,0.012495
02/08/2013,0.001318
05/08/2013,-0.000671
06/08/2013,-0.006609
07/08/2013,-0.004542
08/08/2013,0.005347
09/08/2013,-0.002025
12/08/2013,-0.000266
13/08/2013,0.001562
14/08/2013,-0.004240
15/08/2013,-0.013228
16/08/2013,-0.002921
19/08/2013,-0.007071
20/08/2013,0.005746
21/08/2013,-0.006068
22/08/2013,0.009181
23/08/2013,0.004276
26/08/2013,-0.002846
27/08/2013,-0.016527
28/08/2013,0.002718
29/08/2013,0.003293
30/08/2013,-0.004853
03/09/2013,0.004476
04/09/2013,0.007700
05/09/2013,0.001951
06/09/2013,0.000863
09/09/2013,0.010856
10/09/2013,0.007375
11/09/2013,0.002770
12/09/2013,-0.003902
13/09/2013,0.002630
16/09/2013,0.005174
17/09/2013,0.005110
18/09/2013,0.012219
19/09/2013,-0.001063
20/09/2013,-0.007193
23/09/2013,-0.004289
24/09/2013,-0.001200
25/09/2013,-0.001705
26/09/2013,0.004049
27/09/2013,-0.003597
30/09/2013,-0.004893
01/10/2013,0.008890
02/10/2013,-0.000755
03/10/2013,-0.008775
04/10/2013,0.006866
07/10/2013,-0.008636
08/10/2013,-0.013366
09/10/2013,-0.000527
10/10/2013,0.021350
11/10/2013,0.007091
14/10/2013,0.004163
15/10/2013,-0.006941
16/10/2013,0.012979
17/10/2013,0.007717
18/10/2013,0.007110
21/10/2013,0.000159
22/10/2013,0.005456
23/10/2013,-0.005238
24/10/2013,0.004123
25/10/2013,0.003183
28/10/2013,0.000332
29/10/2013,0.004548
30/10/2013,-0.005755
31/10/2013,-0.003447
01/11/2013,0.001542
04/11/2013,0.004343
05/11/2013,-0.002844
06/11/2013,0.003011
07/11/2013,-0.014007
08/11/2013,0.012731
11/11/2013,0.001071
12/11/2013,-0.002215
13/11/2013,0.008704
14/11/2013,0.004500
15/11/2013,0.004364
18/11/2013,-0.004813
19/11/2013,-0.003376
20/11/2013,-0.003173
21/11/2013,0.008825
22/11/2013,0.004640
25/11/2013,-0.001394
26/11/2013,0.001123
27/11/2013,0.002761
29/11/2013,0.000110
02/12/2013,-0.003470
03/12/2013,-0.003735
04/12/2013,-0.000961
05/12/2013,-0.003510
06/12/2013,0.009697
09/12/2013,0.001877
10/12/2013,-0.002917
11/12/2013,-0.012134
12/12/2013,-0.002469
13/12/2013,0.001292
16/12/2013,0.006512
17/12/2013,-0.002323
18/12/2013,0.014618
19/12/2013,-0.000818
20/12/2013,0.007016
23/12/2013,0.006298
24/12/2013,0.003534
26/12/2013,0.004090
27/12/2013,-0.000199
30/12/2013,0.000258
31/12/2013,0.004314
02/01/2014,-0.008676
03/01/2014,0.000468
06/01/2014,-0.003382
07/01/2014,0.006189
08/01/2014,0.000213
09/01/2014,0.000110
10/01/2014,0.003402
13/01/2014,-0.011817
14/01/2014,0.010431
15/01/2014,0.005158
16/01/2014,-0.000243
17/01/2014,-0.003531
21/01/2014,0.003415
22/01/2014,0.001466
23/01/2014,-0.008236
24/01/2014,-0.021331
27/01/2014,-0.006693
28/01/2014,0.007348
29/01/2014,-0.010079
30/01/2014,0.011777
31/01/2014,-0.005839
03/02/2014,-0.023512
04/02/2014,0.007628
05/02/2014,-0.001983
06/02/2014,0.011985
07/02/2014,0.012775
10/02/2014,0.001662
11/02/2014,0.010611
12/02/2014,0.001184
13/02/2014,0.007071
14/02/2014,0.004054
18/02/2014,0.003199
19/02/2014,-0.006856
20/02/2014,0.006519
21/02/2014,-0.000921
24/02/2014,0.006265
25/02/2014,-0.001252
26/02/2014,0.001102
27/02/2014,0.004910
28/02/2014,0.001727
03/03/2014,-0.006614
04/03/2014,0.015630
05/03/2014,0.000392
06/03/2014,0.001591
07/03/2014,-0.000671
10/03/2014,-0.001180
11/03/2014,-0.005586
12/03/2014,0.001314
13/03/2014,-0.011234
14/03/2014,-0.001471
17/03/2014,0.008403
18/03/2014,0.007755
19/03/2014,-0.006693
20/03/2014,0.004870
21/03/2014,-0.002966
24/03/2014,-0.006259
25/03/2014,0.003357
26/03/2014,-0.008333
27/03/2014,-0.001181
28/03/2014,0.004481
31/03/2014,0.009334
01/04/2014,0.008416
02/04/2014,0.002832
03/04/2014,-0.003162
04/04/2014,-0.012959
07/04/2014,-0.011953
08/04/2014,0.005469
09/04/2014,0.011470
10/04/2014,-0.021143
11/04/2014,-0.010011
14/04/2014,0.006636
15/04/2014,0.005425
16/04/2014,0.010769
17/04/2014,0.002283
21/04/2014,0.003614
22/04/2014,0.005708
23/04/2014,-0.002805
24/04/2014,0.000723
25/04/2014,-0.009659
28/04/2014,0.001053
29/04/2014,0.005721
30/04/2014,0.003470
01/05/2014,0.000786
02/05/2014,-0.000314
05/05/2014,0.001352
06/05/2014,-0.008974
07/05/2014,0.004473
08/05/2014,-0.002741
09/05/2014,0.001622
12/05/2014,0.011323
13/05/2014,-0.000703
14/05/2014,-0.004889
15/05/2014,-0.008494
16/05/2014,0.003404
19/05/2014,0.004426
20/05/2014,-0.007004
21/05/2014,0.007550
22/05/2014,0.003528
23/05/2014,0.004857
27/05/2014,0.006068
28/05/2014,-0.001342
29/05/2014,0.004993
30/05/2014,0.000727
02/06/2014,0.000709
03/06/2014,-0.000370
04/06/2014,0.002669
05/06/2014,0.007262
06/06/2014,0.005150
09/06/2014,0.001920
10/06/2014,-0.000361
11/06/2014,-0.003090
12/06/2014,-0.005851
13/06/2014,0.003122
16/06/2014,0.001507
17/06/2014,0.003022
18/06/2014,0.006964
19/06/2014,0.001604
20/06/2014,0.002155
23/06/2014,0.000187
24/06/2014,-0.007137
25/06/2014,0.005240
26/06/2014,-0.000579
27/06/2014,0.002947
30/06/2014,0.001045
01/07/2014,0.006876
02/07/2014,-0.000329
03/07/2014,0.005087
07/07/2014,-0.006214
08/07/2014,-0.007489
09/07/2014,0.004543
10/07/2014,-0.004872
11/07/2014,0.000782
14/07/2014,0.004657
15/07/2014,-0.003319
16/07/2014,0.003804
17/07/2014,-0.011091
18/07/2014,0.010394
21/07/2014,-0.002214
22/07/2014,0.005168
23/07/2014,0.001873
24/07/2014,0.000258
25/07/2014,-0.005146
28/07/2014,-0.000574
29/07/2014,-0.003695
30/07/2014,0.000649
31/07/2014,-0.019582
01/08/2014,-0.003571
04/08/2014,0.007254
05/08/2014,-0.008928
06/08/2014,0.000309
07/08/2014,-0.004961
08/08/2014,0.010448
11/08/2014,0.004807
12/08/2014,-0.002257
13/08/2014,0.006684
14/08/2014,0.004280
15/08/2014,0.000331
18/08/2014,0.008643
19/08/2014,0.004797
20/08/2014,0.002088
21/08/2014,0.002529
22/08/2014,-0.001415
25/08/2014,0.004581
26/08/2014,0.002195
27/08/2014,0.000620
28/08/2014,-0.001805
29/08/2014,0.003917
02/09/2014,0.000085
03/09/2014,-0.000753
04/09/2014,-0.002346
05/09/2014,0.004414
08/09/2014,-0.002672
09/09/2014,-0.006353
10/09/2014,0.003474
11/09/2014,0.001421
12/09/2014,-0.006594
15/09/2014,-0.002950
16/09/2014,0.007097
17/09/2014,0.000962
18/09/2014,0.004600
19/09/2014,-0.002346
22/09/2014,-0.010254
23/09/2014,-0.006062
24/09/2014,0.007194
25/09/2014,-0.015757
26/09/2014,0.008609
29/09/2014,-0.002315
30/09/2014,-0.004148
01/10/2014,-0.013115
02/10/2014,0.000863
03/10/2014,0.009326
06/10/2014,-0.001797
07/10/2014,-0.015226
08/10/2014,0.015982
09/10/2014,-0.021502
10/10/2014,-0.013512
13/10/2014,-0.016052
14/10/2014,0.002269
15/10/2014,-0.004498
16/10/2014,0.004102
17/10/2014,0.010958
20/10/2014,0.009379
21/10/2014,0.019663
22/10/2014,-0.009029
23/10/2014,0.012549
24/10/2014,0.006091
27/10/2014,-0.002148
28/10/2014,0.013898
29/10/2014,-0.002220
30/10/2014,0.005006
31/10/2014,0.011697
03/11/2014,-0.000652
04/11/2014,-0.004711
05/11/2014,0.005098
06/11/2014,0.004039
07/11/2014,0.001957
10/11/2014,0.002800
11/11/2014,0.001080
12/11/2014,0.000687
13/11/2014,-0.000961
14/11/2014,0.001292
17/11/2014,-0.000136
18/11/2014,0.005491
19/11/2014,-0.002347
20/11/2014,0.003399
21/11/2014,0.005220
24/11/2014,0.003257
25/11/2014,-0.000407
26/11/2014,0.002774
28/11/2014,-0.006041
01/12/2014,-0.009229
02/12/2014,0.006033
03/12/2014,0.005352
04/12/2014,-0.002201
05/12/2014,0.001530
08/12/2014,-0.009666
09/12/2014,0.001790
10/12/2014,-0.017736
11/12/2014,0.004244
12/12/2014,-0.015411
15/12/2014,-0.007541
16/12/2014,-0.006017
17/12/2014,0.022117
18/12/2014,0.021895
19/12/2014,0.004679
22/12/2014,0.003230
23/12/2014,0.002355
24/12/2014,0.000542
26/12/2014,0.003668
29/12/2014,0.001331
30/12/2014,-0.004342
31/12/2014,-0.008895
02/01/2015,-0.000210
05/01/2015,-0.018599
06/01/2015,-0.009868
07/01/2015,0.011172
08/01/2015,0.017118
09/01/2015,-0.007720
12/01/2015,-0.008002
13/01/2015,-0.002394
14/01/2015,-0.005366
15/01/2015,-0.009562
16/01/2015,0.014045
20/01/2015,0.000199
21/01/2015,0.004519
22/01/2015,0.014940
23/01/2015,-0.004200
26/01/2015,0.004419
27/01/2015,-0.010302
28/01/2015,-0.014289
29/01/2015,0.008653
30/01/2015,-0.012247
02/02/2015,0.012425
03/02/2015,0.015269
04/02/2015,-0.004466
05/02/2015,0.011686
06/02/2015,-0.003339
09/02/2015,-0.004135
10/02/2015,0.008781
11/02/2015,-0.000272
12/02/2015,0.010482
13/02/2015,0.004762
17/02/2015,0.001866
18/02/2015,-0.000001
19/02/2015,-0.000974
20/02/2015,0.005762
23/02/2015,-0.000625
24/02/2015,0.002236
25/02/2015,0.000736
26/02/2015,-0.001542
27/02/2015,-0.002710
02/03/2015,0.005697
03/03/2015,-0.004054
04/03/2015,-0.003760
05/03/2015,0.001653
06/03/2015,-0.013867
09/03/2015,0.002921
10/03/2015,-0.015694
11/03/2015,-0.000289
12/03/2015,0.012156
13/03/2015,-0.005550
16/03/2015,0.011930
17/03/2015,-0.001796
18/03/2015,0.011994
19/03/2015,-0.004499
20/03/2015,0.009313
23/03/2015,-0.001044
24/03/2015,-0.004696
25/03/2015,-0.014958
26/03/2015,-0.002152
27/03/2015,0.002499
30/03/2015,0.011703
31/03/2015,-0.007163
01/04/2015,-0.002958
02/04/2015,0.004000
06/04/2015,0.006528
07/04/2015,-0.002106
08/04/2015,0.003569
09/04/2015,0.003463
10/04/2015,0.004670
13/04/2015,-0.003726
14/04/2015,0.001846
15/04/2015,0.006283
16/04/2015,-0.000472
17/04/2015,-0.011379
20/04/2015,0.008307
21/04/2015,-0.001164
22/04/2015,0.004248
23/04/2015,0.003569
24/04/2015,0.001166
27/04/2015,-0.005017
28/04/2015,0.002492
29/04/2015,-0.003802
30/04/2015,-0.010759
01/05/2015,0.009445
04/05/2015,0.003003
05/05/2015,-0.011637
06/05/2015,-0.003378
07/05/2015,0.003465
08/05/2015,0.012077
11/05/2015,-0.003891
12/05/2015,-0.002300
13/05/2015,0.000105
14/05/2015,0.009764
15/05/2015,0.000976
18/05/2015,0.003516
19/05/2015,-0.001327
20/05/2015,-0.000352
21/05/2015,0.002509
22/05/2015,-0.002222
26/05/2015,-0.010500
27/05/2015,0.008787
28/05/2015,-0.001133
29/05/2015,-0.005838
01/06/2015,0.001590
02/06/2015,0.000383
03/06/2015,0.002771
04/06/2015,-0.008951
05/06/2015,0.000175
08/06/2015,-0.006702
09/06/2015,0.000117
10/06/2015,0.011567
11/06/2015,0.001863
12/06/2015,-0.006227
15/06/2015,-0.004031
16/06/2015,0.005059
17/06/2015,0.001771
18/06/2015,0.009369
19/06/2015,-0.004946
22/06/2015,0.005793
23/06/2015,0.001279
24/06/2015,-0.007502
25/06/2015,-0.002663
26/06/2015,-0.000808
29/06/2015,-0.021712
30/06/2015,0.003014
01/07/2015,0.005567
02/07/2015,-0.000600
06/07/2015,-0.004348
07/07/2015,0.005183
08/07/2015,-0.016564
09/07/2015,0.002565
10/07/2015,0.012624
13/07/2015,0.010489
14/07/2015,0.004786
15/07/2015,-0.002457
16/07/2015,0.007030
17/07/2015,-0.000562
20/07/2015,-0.001182
21/07/2015,-0.004142
22/07/2015,-0.002330
23/07/2015,-0.005497
24/07/2015,-0.010142
27/07/2015,-0.007111
28/07/2015,0.012466
29/07/2015,0.007711
30/07/2015,0.000903
31/07/2015,-0.000933
03/08/2015,-0.003668
04/08/2015,-0.001765
05/08/2015,0.002585
06/08/2015,-0.008014
07/08/2015,-0.003388
10/08/2015,0.013307
11/08/2015,-0.009332
12/08/2015,0.000854
13/08/2015,-0.002068
14/08/2015,0.003863
17/08/2015,0.005928
18/08/2015,-0.003471
19/08/2015,-0.008933
20/08/2015,-0.021980
21/08/2015,-0.028453
24/08/2015,-0.038939
25/08/2015,-0.010693
26/08/2015,0.034436
27/08/2015,0.024763
28/08/2015,0.002651
31/08/2015,-0.007372
01/09/2015,-0.028455
02/09/2015,0.016603
03/09/2015,0.001848
04/09/2015,-0.013774
08/09/2015,0.023960
09/09/2015,-0.013063
10/09/2015,0.004422
11/09/2015,0.003477
14/09/2015,-0.004273
15/09/2015,0.011659
16/09/2015,0.009516
17/09/2015,-0.000796
18/09/2015,-0.015441
21/09/2015,0.003451
22/09/2015,-0.013719
23/09/2015,-0.003524
24/09/2015,-0.003824
25/09/2015,-0.002277
28/09/2015,-0.027539
29/09/2015,-0.000976
30/09/2015,0.019769
01/10/2015,0.001994
02/10/2015,0.015261
05/10/2015,0.018996
06/10/2015,-0.003233
07/10/2015,0.009859
08/10/2015,0.008643
09/10/2015,0.001432
12/10/2015,-0.000178
13/10/2015,-0.007825
14/10/2015,-0.004494
15/10/2015,0.014845
16/10/2015,0.003539
19/10/2015,-0.000645
20/10/2015,-0.001189
21/10/2015,-0.008217
22/10/2015,0.014088
23/10/2015,0.009700
26/10/2015,-0.002776
27/10/2015,-0.004517
28/10/2015,0.014051
29/10/2015,-0.002097
30/10/2015,-0.004128
02/11/2015,0.012625
03/11/2015,0.003165
04/11/2015,-0.003391
05/11/2015,-0.001434
06/11/2015,-0.000165
09/11/2015,-0.009654
10/11/2015,0.001269
11/11/2015,-0.004283
12/11/2015,-0.014740
13/11/2015,-0.009945
16/11/2015,0.013900
17/11/2015,-0.001391
18/11/2015,0.015593
19/11/2015,-0.001104
20/11/2015,0.003049
23/11/2015,-0.000608
24/11/2015,0.002358
25/11/2015,0.001218
27/11/2015,0.000875
30/11/2015,-0.003970
01/12/2015,0.009631
02/12/2015,-0.010806
03/12/2015,-0.014572
04/12/2015,0.016754
07/12/2015,-0.009935
08/12/2015,-0.006066
09/12/2015,-0.006689
10/12/2015,0.002168
11/12/2015,-0.020143
14/12/2015,0.001614
15/12/2015,0.011525
16/12/2015,0.015031
17/12/2015,-0.014857
18/12/2015,-0.015332
21/12/2015,0.007279
22/12/2015,0.008980
23/12/2015,0.013852
24/12/2015,-0.000839
28/12/2015,-0.003357
29/12/2015,0.010188
30/12/2015,-0.007426
31/12/2015,-0.008270
04/01/2016,-0.015096
05/01/2016,0.001383
06/01/2016,-0.013994
07/01/2016,-0.024314
08/01/2016,-0.011065
11/01/2016,-0.001786
12/01/2016,0.006223
13/01/2016,-0.026473
14/01/2016,0.015815
15/01/2016,-0.021876
19/01/2016,-0.002638
20/01/2016,-0.010566
21/01/2016,0.005793
22/01/2016,0.022702
25/01/2016,-0.016986
26/01/2016,0.016098
27/01/2016,-0.010807
28/01/2016,0.005162
29/01/2016,0.024904
01/02/2016,-0.000286
02/02/2016,-0.020342
03/02/2016,0.005666
04/02/2016,0.003718
05/02/2016,-0.020049
08/02/2016,-0.017333
09/02/2016,-0.002932
10/02/2016,0.000274
11/02/2016,-0.012189
12/02/2016,0.020568
16/02/2016,0.018011
17/02/2016,0.018426
18/02/2016,-0.004417
19/02/2016,-0.000181
22/02/2016,0.014522
23/02/2016,-0.011949
24/02/2016,0.005113
25/02/2016,0.011192
26/02/2016,0.000412
29/02/2016,-0.006068
01/03/2016,0.022737
02/03/2016,0.005682
03/03/2016,0.005553
04/03/2016,0.004150
07/03/2016,0.003308
08/03/2016,-0.013749
09/03/2016,0.005686
10/03/2016,-0.001372
11/03/2016,0.017649
14/03/2016,-0.001538
15/03/2016,-0.004431
16/03/2016,0.007419
17/03/2016,0.008319
18/03/2016,0.003974
21/03/2016,0.000552
22/03/2016,-0.000366
23/03/2016,-0.009511
24/03/2016,-0.000062
28/03/2016,0.000728
29/03/2016,0.011100
30/03/2016,0.004571
31/03/2016,-0.000828
01/04/2016,0.004952
04/04/2016,-0.004406
05/04/2016,-0.010103
06/04/2016,0.011243
07/04/2016,-0.011866
08/04/2016,0.004183
11/04/2016,-0.002003
12/04/2016,0.010506
13/04/2016,0.011474
14/04/2016,-0.000408
15/04/2016,-0.000593
18/04/2016,0.006877
19/04/2016,0.004325
20/04/2016,0.001350
21/04/2016,-0.005282
22/04/2016,0.001868
25/04/2016,-0.002784
26/04/2016,0.003341
27/04/2016,0.002597
28/04/2016,-0.008674
29/04/2016,-0.004585
02/05/2016,0.006865
03/05/2016,-0.011200
04/05/2016,-0.006217
05/05/2016,-0.000485
06/05/2016,0.003551
09/05/2016,-0.000095
10/05/2016,0.012446
11/05/2016,-0.008466
12/05/2016,-0.000796
13/05/2016,-0.008031
16/05/2016,0.010350
17/05/2016,-0.008745
18/05/2016,-0.000626
19/05/2016,-0.003804
20/05/2016,0.007755
23/05/2016,-0.001799
24/05/2016,0.013398
25/05/2016,0.007421
26/05/2016,-0.000220
27/05/2016,0.004590
31/05/2016,-0.000349
01/06/2016,0.002440
02/06/2016,0.003664
03/06/2016,-0.002273
06/06/2016,0.006232
07/06/2016,0.002045
08/06/2016,0.003518
09/06/2016,-0.002807
10/06/2016,-0.011240
13/06/2016,-0.008208
14/06/2016,-0.002718
15/06/2016,-0.000683
16/06/2016,0.002028
17/06/2016,-0.001927
20/06/2016,0.007232
21/06/2016,0.002367
22/06/2016,-0.001925
23/06/2016,0.014554
24/06/2016,-0.036984
27/06/2016,-0.020806
28/06/2016,0.018246
29/06/2016,0.017869
30/06/2016,0.013319
01/07/2016,0.002971
05/07/2016,-0.008291
06/07/2016,0.005583
07/07/2016,-0.000576
08/07/2016,0.015627
11/07/2016,0.004183
12/07/2016,0.008075
13/07/2016,-0.000276
14/07/2016,0.004773
15/07/2016,-0.000737
18/07/2016,0.002638
19/07/2016,-0.002350
20/07/2016,0.004792
21/07/2016,-0.003436
22/07/2016,0.004580
25/07/2016,-0.003153
26/07/2016,0.001585
27/07/2016,-0.001398
28/07/2016,0.001747
29/07/2016,0.002513
01/08/2016,-0.002246
02/08/2016,-0.007217
03/08/2016,0.004586
04/08/2016,0.000709
05/08/2016,0.008341
08/08/2016,0.000029
09/08/2016,0.000969
10/08/2016,-0.002677
11/08/2016,0.004916
12/08/2016,-0.000481
15/08/2016,0.004060
16/08/2016,-0.005562
17/08/2016,0.001093
18/08/2016,0.003360
19/08/2016,-0.001727
22/08/2016,-0.000396
23/08/2016,0.002897
24/08/2016,-0.006139
25/08/2016,-0.000702
26/08/2016,-0.001727
29/08/2016,0.005256
30/08/2016,-0.001467
31/08/2016,-0.002543
01/09/2016,0.000683
02/09/2016,0.005814
06/09/2016,0.003242
07/09/2016,0.000837
08/09/2016,-0.002039
09/09/2016,-0.025287
12/09/2016,0.013648
13/09/2016,-0.015947
14/09/2016,-0.000543
15/09/2016,0.010285
16/09/2016,-0.003843
19/09/2016,0.001276
20/09/2016,-0.000419
21/09/2016,0.011807
22/09/2016,0.007894
23/09/2016,-0.005980
26/09/2016,-0.008376
27/09/2016,0.005246
28/09/2016,0.006775
29/09/2016,-0.009280
30/09/2016,0.008039
03/10/2016,-0.003081
04/10/2016,-0.005499
05/10/2016,0.005046
06/10/2016,-0.000726
07/10/2016,-0.003879
10/10/2016,0.005656
11/10/2016,-0.012714
12/10/2016,0.000932
13/10/2016,-0.003412
14/10/2016,-0.000301
17/10/2016,-0.002610
18/10/2016,0.006550
19/10/2016,0.002993
20/10/2016,-0.001655
21/10/2016,-0.000088
24/10/2016,0.004608
25/10/2016,-0.004554
26/10/2016,-0.002702
27/10/2016,-0.003965
28/10/2016,-0.002649
31/10/2016,0.000324
01/11/2016,-0.006874
02/11/2016,-0.007804
03/11/2016,-0.004067
04/11/2016,-0.001205
07/11/2016,0.021385
08/11/2016,0.003979
09/11/2016,0.012707
10/11/2016,0.002370
11/11/2016,0.000529
14/11/2016,0.002471
15/11/2016,0.007955
16/11/2016,-0.001407
17/11/2016,0.004769
18/11/2016,-0.001264
21/11/2016,0.007880
22/11/2016,0.002981
23/11/2016,0.001129
25/11/2016,0.003719
28/11/2016,-0.006213
29/11/2016,0.000942
30/11/2016,-0.001550
01/12/2016,-0.004211
02/12/2016,0.000609
05/12/2016,0.007400
06/12/2016,0.004798
07/12/2016,0.012528
08/12/2016,0.003792
09/12/2016,0.004077
12/12/2016,-0.002469
13/12/2016,0.005820
14/12/2016,-0.009495
15/12/2016,0.003758
16/12/2016,-0.001198
19/12/2016,0.002112
20/12/2016,0.004406
21/12/2016,-0.002525
22/12/2016,-0.002753
23/12/2016,0.001832
27/12/2016,0.002548
28/12/2016,-0.008227
29/12/2016,0.000404
30/12/2016,-0.004185
03/01/2017,0.008348
04/01/2017,0.008691
05/01/2017,-0.001129
06/01/2017,0.002514
09/01/2017,-0.004005
10/01/2017,0.001323
11/01/2017,0.003230
12/01/2017,-0.002642
13/01/2017,0.002890
17/01/2017,-0.003814
18/01/2017,0.001535
19/01/2017,-0.003902
20/01/2017,0.003639
23/01/2017,-0.002109
24/01/2017,0.008605
25/01/2017,0.008262
26/01/2017,-0.001092
27/01/2017,-0.001625
30/01/2017,-0.007166
31/01/2017,0.000741
01/02/2017,0.000319
02/02/2017,0.000534
03/02/2017,0.007930
06/02/2017,-0.002796
07/02/2017,-0.000503
08/02/2017,0.001159
09/02/2017,0.006681
10/02/2017,0.004094
13/02/2017,0.004787
14/02/2017,0.004045
15/02/2017,0.004886
16/02/2017,-0.001339
17/02/2017,0.002056
21/02/2017,0.005858
22/02/2017,-0.001803
23/02/2017,-0.001015
24/02/2017,0.000531
27/02/2017,0.002102
28/02/2017,-0.004731
01/03/2017,0.013629
02/03/2017,-0.006803
03/03/2017,0.000895
06/03/2017,-0.003848
07/03/2017,-0.003474
08/03/2017,-0.003139
09/03/2017,-0.000160
10/03/2017,0.003387
13/03/2017,0.001630
14/03/2017,-0.004179
15/03/2017,0.009986
16/03/2017,-0.000654
17/03/2017,-0.000891
20/03/2017,-0.002490
21/03/2017,-0.013913
22/03/2017,0.001818
23/03/2017,0.000142
24/03/2017,-0.000383
27/03/2017,-0.000367
28/03/2017,0.007075
29/03/2017,0.002304
30/03/2017,0.002732
31/03/2017,-0.001100
03/04/2017,-0.002762
04/04/2017,0.000633
05/04/2017,-0.004207
06/04/2017,0.003596
07/04/2017,-0.000707
10/04/2017,0.001532
11/04/2017,-0.000300
12/04/2017,-0.004725
13/04/2017,-0.007342
17/04/2017,0.008814
18/04/2017,-0.002514
19/04/2017,-0.001243
20/04/2017,0.007771
21/04/2017,-0.002946
24/04/2017,0.010878
25/04/2017,0.006113
26/04/2017,-0.000074
27/04/2017,-0.000036
28/04/2017,-0.002629
01/05/2017,0.002038
02/05/2017,0.000204
03/05/2017,-0.002554
04/05/2017,-0.000783
05/05/2017,0.005826
08/05/2017,-0.000715
09/05/2017,-0.001025
10/05/2017,0.002573
